날짜,최고기온,최저기온,월,일,연도,가격
2015-03-04,-0.2,-4.7,3,4,2015,4320.0
2015-03-05,4.1,-8.7,3,5,2015,4320.0
2015-03-06,8.2,-7.6,3,6,2015,4000.0
2015-03-09,6.8,-5.5,3,9,2015,4000.0
2015-03-10,0.4,-7.3,3,10,2015,4200.0
2015-03-11,5.6,-6.2,3,11,2015,4000.0
2015-03-12,5.8,-7.2,3,12,2015,4000.0
2015-03-13,9.3,-4.4,3,13,2015,4400.0
2015-03-16,16.6,-4.8,3,16,2015,4760.0
2015-03-17,12.9,-1.3,3,17,2015,4560.0
2015-03-18,11.0,6.5,3,18,2015,4480.0
2015-03-19,20.6,0.6,3,19,2015,4400.0
2015-03-20,19.8,0.6,3,20,2015,4400.0
2015-03-23,9.6,-5.1,3,23,2015,4640.0
2015-03-24,11.6,-6.8,3,24,2015,4680.0
2015-03-25,13.5,-5.4,3,25,2015,4600.0
2015-03-26,16.4,-4.9,3,26,2015,4800.0
2015-03-27,16.8,-2.9,3,27,2015,4760.0
2015-03-30,20.3,-0.9,3,30,2015,4600.0
2015-03-31,15.2,2.8,3,31,2015,4600.0
2015-04-01,14.1,5.4,4,1,2015,4560.0
2015-04-02,17.6,3.9,4,2,2015,4640.0
2015-04-03,16.6,8.5,4,3,2015,4320.0
2015-04-06,14.5,3.5,4,6,2015,4360.0
2015-04-07,6.5,2.0,4,7,2015,4120.0
2015-04-08,12.5,0.7,4,8,2015,4240.0
2015-04-09,14.4,-0.7,4,9,2015,4280.0
2015-04-10,17.5,0.6,4,10,2015,4320.0
2015-04-13,15.9,7.2,4,13,2015,4240.0
2015-04-14,8.5,5.0,4,14,2015,4080.0
2015-04-15,15.1,4.6,4,15,2015,4120.0
2015-04-16,13.5,5.8,4,16,2015,4200.0
2015-04-17,15.7,1.4,4,17,2015,4200.0
2015-04-20,15.1,7.8,4,20,2015,4160.0
2015-04-21,19.7,3.9,4,21,2015,4200.0
2015-04-22,19.1,6.8,4,22,2015,4120.0
2015-04-23,19.1,4.3,4,23,2015,4120.0
2015-04-24,20.9,7.8,4,24,2015,4120.0
2015-04-27,24.2,10.1,4,27,2015,4120.0
2015-04-28,26.0,8.1,4,28,2015,4000.0
2015-04-29,22.2,14.0,4,29,2015,3920.0
2015-04-30,27.8,11.4,4,30,2015,3760.0
2015-05-04,18.5,10.6,5,4,2015,3440.0
2015-05-06,19.4,7.8,5,6,2015,3280.0
2015-05-07,21.5,8.3,5,7,2015,2920.0
2015-05-08,20.2,7.2,5,8,2015,2720.0
2015-05-11,23.0,10.2,5,11,2015,2520.0
2015-05-12,16.9,11.0,5,12,2015,2720.0
2015-05-13,21.8,11.0,5,13,2015,2720.0
2015-05-14,24.4,11.5,5,14,2015,2720.0
2015-05-15,23.2,14.8,5,15,2015,2720.0
2015-05-18,21.8,9.5,5,18,2015,3080.0
2015-05-19,18.9,12.9,5,19,2015,3080.0
2015-05-20,21.0,9.5,5,20,2015,3200.0
2015-05-21,25.0,9.8,5,21,2015,3080.0
2015-05-22,26.2,10.8,5,22,2015,3200.0
2015-05-26,28.5,13.1,5,26,2015,4120.0
2015-05-27,28.7,12.1,5,27,2015,4600.0
2015-05-28,29.7,13.6,5,28,2015,5080.0
2015-05-29,26.8,15.4,5,29,2015,4680.0
2015-06-01,26.9,12.8,6,1,2015,4840.0
2015-06-02,27.8,13.8,6,2,2015,4920.0
2015-06-03,25.9,14.5,6,3,2015,4440.0
2015-06-04,28.8,12.2,6,4,2015,4280.0
2015-06-05,20.2,15.0,6,5,2015,3680.0
2015-06-08,24.0,15.6,6,8,2015,3360.0
2015-06-09,27.2,15.7,6,9,2015,3280.0
2015-06-10,31.1,16.1,6,10,2015,3080.0
2015-06-11,29.4,17.9,6,11,2015,2760.0
2015-06-12,26.5,17.1,6,12,2015,2520.0
2015-06-15,27.3,17.8,6,15,2015,2360.0
2015-06-16,29.7,19.0,6,16,2015,2320.0
2015-06-17,29.6,17.3,6,17,2015,2320.0
2015-06-18,27.1,18.8,6,18,2015,2320.0
2015-06-19,26.5,17.8,6,19,2015,2200.0
2015-06-22,27.6,16.7,6,22,2015,2240.0
2015-06-23,28.1,17.9,6,23,2015,2240.0
2015-06-24,29.2,17.8,6,24,2015,2360.0
2015-06-25,26.5,18.0,6,25,2015,2360.0
2015-06-26,22.5,16.6,6,26,2015,2320.0
2015-06-29,28.2,18.0,6,29,2015,2320.0
2015-06-30,26.2,18.1,6,30,2015,2320.0
2015-07-01,25.9,17.9,7,1,2015,2320.0
2015-07-02,24.9,16.4,7,2,2015,2320.0
2015-07-03,25.1,14.0,7,3,2015,2240.0
2015-07-06,28.8,15.6,7,6,2015,2240.0
2015-07-07,29.4,15.8,7,7,2015,2240.0
2015-07-08,24.2,18.2,7,8,2015,2200.0
2015-07-09,29.5,18.0,7,9,2015,2200.0
2015-07-10,31.4,19.1,7,10,2015,2200.0
2015-07-13,23.8,20.7,7,13,2015,2200.0
2015-07-14,29.7,21.2,7,14,2015,2000.0
2015-07-15,29.6,20.2,7,15,2015,1920.0
2015-07-16,24.5,16.5,7,16,2015,1920.0
2015-07-17,24.9,16.1,7,17,2015,1920.0
2015-07-20,30.6,21.2,7,20,2015,1920.0
2015-07-21,28.6,19.7,7,21,2015,1920.0
2015-07-22,29.4,22.1,7,22,2015,1880.0
2015-07-23,28.9,22.6,7,23,2015,1840.0
2015-07-24,24.8,20.9,7,24,2015,1840.0
2015-07-27,30.1,22.2,7,27,2015,1800.0
2015-07-28,29.9,22.9,7,28,2015,1840.0
2015-07-29,25.9,22.1,7,29,2015,1720.0
2015-07-30,30.7,23.7,7,30,2015,1680.0
2015-07-31,30.2,23.6,7,31,2015,1680.0
2015-08-03,28.9,23.4,8,3,2015,1760.0
2015-08-04,28.9,21.9,8,4,2015,1920.0
2015-08-05,28.9,22.1,8,5,2015,2080.0
2015-08-06,30.8,20.9,8,6,2015,1920.0
2015-08-07,32.1,22.1,8,7,2015,1840.0
2015-08-10,29.8,21.6,8,10,2015,1920.0
2015-08-11,30.0,21.4,8,11,2015,1920.0
2015-08-12,30.6,19.8,8,12,2015,1920.0
2015-08-13,29.6,19.2,8,13,2015,1920.0
2015-08-17,29.7,18.3,8,17,2015,2000.0
2015-08-18,31.0,19.8,8,18,2015,2080.0
2015-08-19,29.1,20.6,8,19,2015,2080.0
2015-08-20,26.2,21.2,8,20,2015,2160.0
2015-08-21,28.6,20.9,8,21,2015,2120.0
2015-08-24,28.9,19.9,8,24,2015,2160.0
2015-08-25,22.5,18.2,8,25,2015,2200.0
2015-08-26,24.4,17.2,8,26,2015,2200.0
2015-08-27,26.7,17.1,8,27,2015,2360.0
2015-08-28,27.3,14.1,8,28,2015,2440.0
2015-08-31,28.9,17.3,8,31,2015,2720.0
2015-09-01,26.4,19.5,9,1,2015,3040.0
2015-09-02,25.3,18.7,9,2,2015,3160.0
2015-09-03,26.2,18.2,9,3,2015,3560.0
2015-09-04,28.0,17.5,9,4,2015,4000.0
2015-09-07,25.7,12.2,9,7,2015,4160.0
2015-09-08,26.0,12.5,9,8,2015,3600.0
2015-09-09,25.3,11.9,9,9,2015,3640.0
2015-09-10,26.0,12.3,9,10,2015,3720.0
2015-09-11,23.1,14.7,9,11,2015,4080.0
2015-09-14,25.9,11.9,9,14,2015,5160.0
2015-09-15,26.5,13.0,9,15,2015,5200.0
2015-09-16,25.0,9.9,9,16,2015,5160.0
2015-09-17,24.2,10.6,9,17,2015,4600.0
2015-09-18,25.8,10.5,9,18,2015,4160.0
2015-09-21,26.8,12.4,9,21,2015,4160.0
2015-09-22,28.2,11.2,9,22,2015,4320.0
2015-09-23,25.0,13.7,9,23,2015,4320.0
2015-09-24,27.8,14.1,9,24,2015,4240.0
2015-09-25,27.2,14.4,9,25,2015,4160.0
2015-09-30,24.7,13.7,9,30,2015,3920.0
2015-10-01,17.6,9.7,10,1,2015,3440.0
2015-10-02,20.7,4.7,10,2,2015,3000.0
2015-10-05,23.6,6.1,10,5,2015,2720.0
2015-10-06,24.1,7.4,10,6,2015,2600.0
2015-10-07,23.9,8.7,10,7,2015,2480.0
2015-10-08,24.1,10.6,10,8,2015,2320.0
2015-10-12,16.1,3.5,10,12,2015,2400.0
2015-10-13,19.7,2.4,10,13,2015,2120.0
2015-10-14,21.8,8.5,10,14,2015,2200.0
2015-10-15,24.2,7.0,10,15,2015,2120.0
2015-10-16,24.3,7.9,10,16,2015,2080.0
2015-10-19,21.3,9.5,10,19,2015,2120.0
2015-10-20,23.4,11.7,10,20,2015,2080.0
2015-10-21,20.8,10.1,10,21,2015,2000.0
2015-10-22,17.3,11.0,10,22,2015,2080.0
2015-10-23,19.1,11.8,10,23,2015,2080.0
2015-10-26,17.6,5.2,10,26,2015,2160.0
2015-10-27,14.7,4.6,10,27,2015,2320.0
2015-10-28,13.3,1.3,10,28,2015,2160.0
2015-10-29,11.5,-1.4,10,29,2015,2000.0
2015-10-30,8.8,-1.2,10,30,2015,2000.0
2015-11-02,13.8,2.0,11,2,2015,1960.0
2015-11-03,16.3,0.5,11,3,2015,1960.0
2015-11-04,17.4,-0.7,11,4,2015,1960.0
2015-11-05,16.7,2.8,11,5,2015,2040.0
2015-11-06,15.9,4.9,11,6,2015,2080.0
2015-11-09,12.4,8.9,11,9,2015,2080.0
2015-11-10,14.0,7.1,11,10,2015,2120.0
2015-11-11,16.0,5.5,11,11,2015,2120.0
2015-11-12,16.8,8.4,11,12,2015,2120.0
2015-11-13,13.2,9.2,11,13,2015,2080.0
2015-11-16,13.6,9.4,11,16,2015,2000.0
2015-11-17,17.7,7.7,11,17,2015,2040.0
2015-11-18,11.8,8.5,11,18,2015,2000.0
2015-11-19,8.6,5.8,11,19,2015,1960.0
2015-11-20,11.7,7.1,11,20,2015,1960.0
2015-11-23,8.5,5.3,11,23,2015,1960.0
2015-11-24,8.4,1.8,11,24,2015,2080.0
2015-11-25,2.6,1.0,11,25,2015,2160.0
2015-11-26,-2.9,-3.8,11,26,2015,2600.0
2015-11-27,0.0,-5.7,11,27,2015,2760.0
2015-11-30,0.0,0.0,11,30,2015,3000.0
2015-12-01,0.0,0.0,12,1,2015,2920.0
2015-12-02,7.7,2.6,12,2,2015,3000.0
2015-12-03,3.1,-4.6,12,3,2015,3000.0
2015-12-07,8.9,-5.1,12,7,2015,3080.0
2015-12-08,8.0,-2.5,12,8,2015,3080.0
2015-12-09,9.6,-3.5,12,9,2015,3080.0
2015-12-10,6.2,0.4,12,10,2015,3000.0
2015-12-11,8.3,0.3,12,11,2015,3000.0
2015-12-14,5.7,-0.6,12,14,2015,3000.0
2015-12-15,5.8,0.6,12,15,2015,2920.0
2015-12-16,1.2,-5.1,12,16,2015,2920.0
2015-12-17,-1.5,-8.4,12,17,2015,3400.0
2015-12-18,-1.4,-10.3,12,18,2015,3480.0
2015-12-21,2.3,-2.9,12,21,2015,3560.0
2015-12-22,5.4,-4.6,12,22,2015,3560.0
2015-12-23,10.2,-2.0,12,23,2015,3920.0
2015-12-24,3.3,-3.6,12,24,2015,3920.0
2015-12-28,-2.4,-13.3,12,28,2015,3960.0
2015-12-29,1.5,-13.2,12,29,2015,3920.0
2015-12-30,4.4,-4.6,12,30,2015,3920.0
2015-12-31,2.4,-5.3,12,31,2015,4000.0
2016-01-04,4.5,-3.2,1,4,2016,4360.0
2016-01-05,0.0,-7.1,1,5,2016,4880.0
2016-01-06,2.0,-8.9,1,6,2016,5200.0
2016-01-07,0.7,-10.0,1,7,2016,5080.0
2016-01-08,0.0,-11.3,1,8,2016,5160.0
2016-01-11,-0.1,-11.9,1,11,2016,5720.0
2016-01-12,0.4,-14.5,1,12,2016,6440.0
2016-01-13,-1.4,-12.9,1,13,2016,7240.0
2016-01-14,-0.8,-13.6,1,14,2016,8000.0
2016-01-15,3.1,-12.0,1,15,2016,8800.0
2016-01-18,-0.8,-13.7,1,18,2016,9840.0
2016-01-19,-10.3,-16.7,1,19,2016,11000.0
2016-01-20,-6.3,-19.4,1,20,2016,10680.0
2016-01-21,-2.2,-15.2,1,21,2016,10680.0
2016-01-22,-4.0,-17.4,1,22,2016,10680.0
2016-01-25,-5.2,-18.2,1,25,2016,10440.0
2016-01-26,0.8,-15.4,1,26,2016,10120.0
2016-01-27,3.2,-10.3,1,27,2016,10000.0
2016-01-28,3.6,-12.4,1,28,2016,9440.0
2016-01-29,5.0,-6.8,1,29,2016,9600.0
2016-02-01,-1.2,-15.4,2,1,2016,9480.0
2016-02-02,0.1,-16.6,2,2,2016,9280.0
2016-02-03,2.5,-16.2,2,3,2016,9000.0
2016-02-04,3.9,-10.4,2,4,2016,8080.0
2016-02-05,2.2,-14.3,2,5,2016,6960.0
2016-02-11,14.2,-7.9,2,11,2016,6960.0
2016-02-12,8.9,3.2,2,12,2016,5400.0
2016-02-15,-2.9,-9.8,2,15,2016,5040.0
2016-02-16,0.4,-7.6,2,16,2016,4520.0
2016-02-17,4.1,-9.4,2,17,2016,4600.0
2016-02-18,6.3,-1.5,2,18,2016,4600.0
2016-02-19,4.7,-0.8,2,19,2016,4560.0
2016-02-22,3.8,-4.7,2,22,2016,4560.0
2016-02-23,3.4,-4.2,2,23,2016,4600.0
2016-02-24,1.8,-8.9,2,24,2016,4520.0
2016-02-25,3.7,-9.6,2,25,2016,4800.0
2016-02-26,5.0,-6.4,2,26,2016,5160.0
2016-03-02,6.3,-3.2,3,2,2016,5160.0
2016-03-03,11.3,0.7,3,3,2016,5320.0
2016-03-04,18.4,1.3,3,4,2016,5320.0
2016-03-07,11.2,1.0,3,7,2016,4840.0
2016-03-08,5.6,-1.1,3,8,2016,4800.0
2016-03-09,4.6,-3.1,3,9,2016,4400.0
2016-03-10,2.3,-5.9,3,10,2016,4800.0
2016-03-11,3.3,-6.8,3,11,2016,4600.0
2016-03-14,8.6,-0.8,3,14,2016,4360.0
2016-03-15,11.5,-3.6,3,15,2016,4360.0
2016-03-16,13.1,0.2,3,16,2016,4280.0
2016-03-17,14.2,-2.0,3,17,2016,4480.0
2016-03-18,17.0,1.6,3,18,2016,4480.0
2016-03-21,15.5,0.2,3,21,2016,4400.0
2016-03-22,13.7,-0.8,3,22,2016,4360.0
2016-03-23,11.9,0.1,3,23,2016,4200.0
2016-03-24,10.8,-2.4,3,24,2016,4040.0
2016-03-25,10.2,-1.2,3,25,2016,4200.0
2016-03-28,15.5,-2.5,3,28,2016,4000.0
2016-03-29,16.7,1.5,3,29,2016,3960.0
2016-03-30,17.5,3.0,3,30,2016,3960.0
2016-03-31,21.0,-0.4,3,31,2016,3960.0
2016-04-01,23.0,0.6,4,1,2016,3920.0
2016-04-04,19.3,0.3,4,4,2016,3920.0
2016-04-05,18.4,-0.6,4,5,2016,3840.0
2016-04-06,21.5,1.6,4,6,2016,3960.0
2016-04-07,20.4,9.2,4,7,2016,3880.0
2016-04-08,18.8,3.4,4,8,2016,3880.0
2016-04-11,17.5,3.7,4,11,2016,3920.0
2016-04-12,18.3,4.5,4,12,2016,3920.0
2016-04-14,20.0,8.6,4,14,2016,4280.0
2016-04-15,22.5,4.9,4,15,2016,5160.0
2016-04-18,16.7,5.7,4,18,2016,4760.0
2016-04-19,17.6,6.5,4,19,2016,4400.0
2016-04-20,18.8,8.2,4,20,2016,4120.0
2016-04-21,17.9,10.3,4,21,2016,4120.0
2016-04-22,17.3,9.6,4,22,2016,3920.0
2016-04-25,24.4,7.5,4,25,2016,3920.0
2016-04-26,23.8,10.0,4,26,2016,3760.0
2016-04-27,17.9,10.1,4,27,2016,3760.0
2016-04-28,21.8,8.9,4,28,2016,3760.0
2016-04-29,21.2,8.6,4,29,2016,3760.0
2016-05-02,25.6,12.8,5,2,2016,3680.0
2016-05-03,18.0,8.7,5,3,2016,3480.0
2016-05-04,16.8,9.2,5,4,2016,3520.0
2016-05-09,22.1,13.3,5,9,2016,3240.0
2016-05-10,16.0,11.8,5,10,2016,3120.0
2016-05-11,22.8,9.5,5,11,2016,3080.0
2016-05-12,22.4,10.5,5,12,2016,3040.0
2016-05-13,23.9,12.5,5,13,2016,2960.0
2016-05-16,21.1,11.6,5,16,2016,2720.0
2016-05-17,25.5,8.3,5,17,2016,2480.0
2016-05-18,27.1,11.5,5,18,2016,2440.0
2016-05-19,28.9,12.3,5,19,2016,2240.0
2016-05-20,29.9,13.0,5,20,2016,2240.0
2016-05-23,25.2,14.7,5,23,2016,2240.0
2016-05-24,19.0,14.6,5,24,2016,2240.0
2016-05-25,22.8,14.2,5,25,2016,2240.0
2016-05-26,20.0,15.1,5,26,2016,2240.0
2016-05-27,25.2,13.9,5,27,2016,2440.0
2016-05-30,27.2,14.5,5,30,2016,2960.0
2016-05-31,25.4,15.0,5,31,2016,2960.0
2016-06-01,26.6,15.3,6,1,2016,2840.0
2016-06-02,26.8,13.8,6,2,2016,2720.0
2016-06-03,25.9,14.4,6,3,2016,2720.0
2016-06-07,26.3,18.0,6,7,2016,3400.0
2016-06-08,26.0,18.5,6,8,2016,3320.0
2016-06-09,28.8,17.0,6,9,2016,3080.0
2016-06-10,28.9,16.9,6,10,2016,2960.0
2016-06-13,28.7,18.3,6,13,2016,2640.0
2016-06-14,27.4,17.3,6,14,2016,2480.0
2016-06-15,23.1,17.5,6,15,2016,2360.0
2016-06-16,23.8,17.9,6,16,2016,2200.0
2016-06-17,26.4,16.7,6,17,2016,2200.0
2016-06-20,27.4,17.5,6,20,2016,2120.0
2016-06-21,29.6,16.7,6,21,2016,2080.0
2016-06-22,25.9,18.6,6,22,2016,2160.0
2016-06-23,27.6,16.0,6,23,2016,1960.0
2016-06-24,24.7,19.7,6,24,2016,1960.0
2016-06-27,25.8,17.3,6,27,2016,1960.0
2016-06-28,28.7,15.9,6,28,2016,1960.0
2016-06-29,28.8,18.0,6,29,2016,1920.0
2016-06-30,27.9,21.4,6,30,2016,1920.0
2016-07-01,25.2,19.5,7,1,2016,1920.0
2016-07-04,25.1,17.7,7,4,2016,2280.0
2016-07-05,19.4,16.9,7,5,2016,2000.0
2016-07-06,23.8,16.6,7,6,2016,1960.0
2016-07-07,26.9,17.1,7,7,2016,1920.0
2016-07-08,30.0,17.8,7,8,2016,1920.0
2016-07-11,32.2,20.7,7,11,2016,1880.0
2016-07-12,29.7,21.6,7,12,2016,1880.0
2016-07-13,29.0,20.2,7,13,2016,2000.0
2016-07-14,29.8,21.1,7,14,2016,2080.0
2016-07-15,27.5,19.5,7,15,2016,2320.0
2016-07-18,27.8,19.8,7,18,2016,2200.0
2016-07-19,29.7,19.2,7,19,2016,2120.0
2016-07-20,30.9,19.2,7,20,2016,2080.0
2016-07-21,30.2,20.3,7,21,2016,1920.0
2016-07-22,31.4,20.7,7,22,2016,1920.0
2016-07-25,29.4,23.8,7,25,2016,1920.0
2016-07-26,28.8,22.4,7,26,2016,2000.0
2016-07-27,26.7,23.5,7,27,2016,2080.0
2016-07-28,29.4,23.1,7,28,2016,2240.0
2016-07-29,27.0,20.9,7,29,2016,2240.0
2016-08-01,30.5,23.0,8,1,2016,2320.0
2016-08-02,31.3,22.6,8,2,2016,2200.0
2016-08-03,32.6,21.6,8,3,2016,2440.0
2016-08-04,32.6,21.2,8,4,2016,3400.0
2016-08-05,33.2,20.1,8,5,2016,3920.0
2016-08-08,32.0,22.6,8,8,2016,3800.0
2016-08-09,32.3,21.5,8,9,2016,3520.0
2016-08-10,32.0,22.9,8,10,2016,3360.0
2016-08-11,32.2,22.9,8,11,2016,3200.0
2016-08-12,33.2,23.3,8,12,2016,3200.0
2016-08-16,32.4,22.8,8,16,2016,3040.0
2016-08-17,32.0,21.5,8,17,2016,3080.0
2016-08-18,31.3,21.2,8,18,2016,3360.0
2016-08-19,29.3,23.4,8,19,2016,3360.0
2016-08-22,33.1,21.3,8,22,2016,3480.0
2016-08-23,31.2,21.3,8,23,2016,3680.0
2016-08-24,30.4,23.0,8,24,2016,3760.0
2016-08-25,28.1,20.5,8,25,2016,3600.0
2016-08-26,25.1,14.2,8,26,2016,3640.0
2016-08-29,23.0,15.1,8,29,2016,3720.0
2016-08-30,22.3,14.9,8,30,2016,4040.0
2016-08-31,17.7,15.4,8,31,2016,4040.0
2016-09-01,26.1,13.9,9,1,2016,4040.0
2016-09-02,28.1,17.4,9,2,2016,4080.0
2016-09-05,28.8,18.4,9,5,2016,4440.0
2016-09-06,27.5,18.0,9,6,2016,5000.0
2016-09-07,27.1,19.1,9,7,2016,4400.0
2016-09-08,28.4,18.2,9,8,2016,4760.0
2016-09-09,26.8,17.5,9,9,2016,5480.0
2016-09-12,26.5,16.4,9,12,2016,5760.0
2016-09-13,27.6,15.0,9,13,2016,5800.0
2016-09-19,23.2,13.6,9,19,2016,4640.0
2016-09-20,23.5,9.7,9,20,2016,4720.0
2016-09-21,23.9,7.5,9,21,2016,4640.0
2016-09-22,24.9,11.6,9,22,2016,4440.0
2016-09-23,25.0,10.1,9,23,2016,4240.0
2016-09-26,27.3,14.2,9,26,2016,4160.0
2016-09-27,19.6,16.2,9,27,2016,4320.0
2016-09-28,22.4,16.7,9,28,2016,4000.0
2016-09-29,23.8,14.4,9,29,2016,4000.0
2016-09-30,22.7,12.9,9,30,2016,4000.0
2016-10-04,26.0,11.6,10,4,2016,3880.0
2016-10-05,23.8,15.0,10,5,2016,3880.0
2016-10-06,22.9,12.1,10,6,2016,3800.0
2016-10-07,21.5,14.3,10,7,2016,3680.0
2016-10-10,19.4,3.5,10,10,2016,4400.0
2016-10-11,19.3,4.2,10,11,2016,4360.0
2016-10-12,19.0,7.1,10,12,2016,5080.0
2016-10-13,20.2,4.0,10,13,2016,5120.0
2016-10-14,21.1,6.6,10,14,2016,5560.0
2016-10-17,21.4,10.1,10,17,2016,5280.0
2016-10-18,23.4,9.0,10,18,2016,5640.0
2016-10-19,22.7,9.0,10,19,2016,5600.0
2016-10-20,24.2,7.7,10,20,2016,5360.0
2016-10-21,21.1,13.0,10,21,2016,5280.0
2016-10-24,18.3,2.6,10,24,2016,4880.0
2016-10-25,16.4,10.0,10,25,2016,4400.0
2016-10-26,15.1,8.2,10,26,2016,4400.0
2016-10-27,20.9,7.0,10,27,2016,4400.0
2016-10-28,17.7,8.5,10,28,2016,4400.0
2016-10-31,8.6,0.0,10,31,2016,3840.0
2016-11-01,5.9,-4.0,11,1,2016,3800.0
2016-11-02,8.8,-5.9,11,2,2016,3640.0
2016-11-03,12.0,2.3,11,3,2016,3720.0
2016-11-04,14.5,6.8,11,4,2016,3720.0
2016-11-07,15.3,7.5,11,7,2016,3480.0
2016-11-08,7.7,-1.6,11,8,2016,3800.0
2016-11-09,6.9,-4.3,11,9,2016,4080.0
2016-11-10,8.9,-1.7,11,10,2016,4080.0
2016-11-11,12.4,2.2,11,11,2016,4080.0
2016-11-14,13.7,8.1,11,14,2016,3880.0
2016-11-15,9.9,-0.9,11,15,2016,3960.0
2016-11-16,9.8,-3.3,11,16,2016,3960.0
2016-11-17,14.0,0.2,11,17,2016,3920.0
2016-11-18,12.2,-0.5,11,18,2016,3840.0
2016-11-21,12.2,0.1,11,21,2016,3920.0
2016-11-22,7.0,-2.9,11,22,2016,3840.0
2016-11-23,3.0,-6.7,11,23,2016,3880.0
2016-11-24,1.5,-9.1,11,24,2016,3960.0
2016-11-25,4.7,-8.7,11,25,2016,3840.0
2016-11-28,4.2,-4.1,11,28,2016,3840.0
2016-11-29,6.2,-7.4,11,29,2016,3840.0
2016-11-30,7.2,-3.1,11,30,2016,4000.0
2016-12-01,7.2,-3.8,12,1,2016,4000.0
2016-12-05,8.9,0.0,12,5,2016,4560.0
2016-12-06,2.3,-6.0,12,6,2016,4640.0
2016-12-07,5.1,-5.1,12,7,2016,4560.0
2016-12-08,3.6,-7.6,12,8,2016,4440.0
2016-12-09,2.9,-5.4,12,9,2016,4480.0
2016-12-12,6.5,-9.7,12,12,2016,4360.0
2016-12-13,7.1,-3.3,12,13,2016,4160.0
2016-12-14,-0.5,-4.7,12,14,2016,4160.0
2016-12-15,-3.5,-18.8,12,15,2016,4240.0
2016-12-16,-2.7,-18.6,12,16,2016,4040.0
2016-12-19,9.2,-0.3,12,19,2016,4280.0
2016-12-20,11.0,-2.3,12,20,2016,4360.0
2016-12-21,10.6,-2.1,12,21,2016,4240.0
2016-12-22,8.1,1.3,12,22,2016,4132.0
2016-12-23,2.0,-4.1,12,23,2016,4132.0
2016-12-26,3.2,-1.4,12,26,2016,4332.0
2016-12-27,0.6,-6.9,12,27,2016,4332.0
2016-12-28,1.0,-10.3,12,28,2016,4332.0
2016-12-29,-2.0,-8.0,12,29,2016,4332.0
2016-12-30,-0.1,-12.0,12,30,2016,4360.0
2017-01-02,7.4,-1.1,1,2,2017,4360.0
2017-01-03,5.6,-5.1,1,3,2017,4400.0
2017-01-04,8.0,-3.2,1,4,2017,4520.0
2017-01-05,6.6,-3.5,1,5,2017,4800.0
2017-01-06,8.7,-1.8,1,6,2017,4800.0
2017-01-09,4.6,-3.1,1,9,2017,5080.0
2017-01-10,0.2,-7.2,1,10,2017,5160.0
2017-01-11,-0.8,-10.5,1,11,2017,5360.0
2017-01-12,0.0,-7.8,1,12,2017,5280.0
2017-01-13,-2.2,-10.4,1,13,2017,5200.0
2017-01-16,3.2,-15.0,1,16,2017,5200.0
2017-01-17,3.4,-13.1,1,17,2017,5280.0
2017-01-18,1.2,-9.1,1,18,2017,5280.0
2017-01-19,2.8,-10.1,1,19,2017,4960.0
2017-01-20,-1.4,-10.5,1,20,2017,4920.0
2017-01-23,-4.5,-16.6,1,23,2017,5400.0
2017-01-24,-1.7,-17.4,1,24,2017,5600.0
2017-01-25,0.2,-17.1,1,25,2017,5360.0
2017-01-26,2.4,-14.7,1,26,2017,5480.0
2017-01-31,-1.7,-18.5,1,31,2017,5480.0
2017-02-01,-0.7,-12.4,2,1,2017,5840.0
2017-02-02,1.9,-17.1,2,2,2017,6120.0
2017-02-03,4.3,-10.6,2,3,2017,5880.0
2017-02-06,1.8,-6.7,2,6,2017,5600.0
2017-02-07,0.8,-10.3,2,7,2017,5920.0
2017-02-08,2.1,-9.2,2,8,2017,6080.0
2017-02-09,-2.2,-9.9,2,9,2017,6080.0
2017-02-10,-3.0,-10.3,2,10,2017,6080.0
2017-02-13,4.5,-12.6,2,13,2017,5880.0
2017-02-14,5.4,-10.8,2,14,2017,5520.0
2017-02-15,6.6,-9.7,2,15,2017,5160.0
2017-02-16,9.7,-7.2,2,16,2017,5080.0
2017-02-17,8.7,-4.1,2,17,2017,5080.0
2017-02-20,4.3,-6.1,2,20,2017,5080.0
2017-02-21,4.8,-10.8,2,21,2017,5320.0
2017-02-22,1.4,-2.0,2,22,2017,5320.0
2017-02-23,1.9,-5.0,2,23,2017,5200.0
2017-02-24,3.0,-9.1,2,24,2017,5480.0
2017-02-27,8.7,-6.9,2,27,2017,5600.0
2017-02-28,9.9,-6.3,2,28,2017,5880.0
2017-03-02,5.2,-3.4,3,2,2017,5880.0
2017-03-03,7.1,-6.5,3,3,2017,5880.0
2017-03-06,2.5,-3.4,3,6,2017,5840.0
2017-03-07,1.7,-5.2,3,7,2017,5840.0
2017-03-08,3.7,-8.5,3,8,2017,5640.0
2017-03-09,8.0,-7.9,3,9,2017,5520.0
2017-03-10,10.2,-7.0,3,10,2017,5200.0
2017-03-13,10.5,-2.6,3,13,2017,4520.0
2017-03-14,10.1,-3.9,3,14,2017,4320.0
2017-03-15,10.6,-5.6,3,15,2017,4320.0
2017-03-16,11.6,-5.4,3,16,2017,3960.0
2017-03-17,14.2,-4.9,3,17,2017,3960.0
2017-03-20,13.9,-2.4,3,20,2017,3880.0
2017-03-21,9.9,-1.1,3,21,2017,3880.0
2017-03-22,12.4,-5.0,3,22,2017,3760.0
2017-03-23,13.2,-1.8,3,23,2017,3760.0
